Timestamp,DefectType,Confidence,Temperature,Distance,LineNumber,PoleNumber,AmbientTemperature,WeatherConditions,InspectorName
2025-10-26 08:07:17,2-2B-Hummer Driven Wedge Joint-COVERED,0.5807956457138062,40.1 °C,,,,,,
2025-10-26 08:07:17,2-2B-Hummer Driven Wedge Joint-COVERED,0.5807956457138062,40.1 °C,,,,,,
2025-10-26 08:07:19,2-2A-Hummer Driven Wedge Joint-BARE,0.9265310168266296,55.2 °C,,,,,,
2025-10-26 08:07:19,2-2A-Hummer Driven Wedge Joint-BARE,0.9265310168266296,55.2 °C,,,,,,
2025-10-26 08:07:19,2-2A-Hummer Driven Wedge Joint-BARE,0.9265310168266296,55.2 °C,,,,,,
2025-10-26 08:07:19,2-2A-Hummer Driven Wedge Joint-BARE,0.9317607879638672,49.5 °C,,,,,,
2025-10-26 08:07:19,2-2A-Hummer Driven Wedge Joint-BARE,0.9317607879638672,49.5 °C,,,,,,
2025-10-26 08:07:19,2-2A-Hummer Driven Wedge Joint-BARE,0.9317607879638672,49.5 °C,,,,,,
2025-10-26 08:07:19,2-2A-Hummer Driven Wedge Joint-BARE,0.948920726776123,50.0 °C,,,,,,
2025-10-26 08:07:19,2-2A-Hummer Driven Wedge Joint-BARE,0.948920726776123,50.0 °C,,,,,,
2025-10-26 08:07:19,2-2A-Hummer Driven Wedge Joint-BARE,0.948920726776123,50.0 °C,,,,,,
2025-10-26 08:07:20,2-2A-Hummer Driven Wedge Joint-BARE,0.9542663097381592,47.5 °C,,,,,,
2025-10-26 08:07:20,2-2A-Hummer Driven Wedge Joint-BARE,0.9542663097381592,47.5 °C,,,,,,
2025-10-26 08:07:20,2-2A-Hummer Driven Wedge Joint-BARE,0.9542663097381592,47.5 °C,,,,,,
2025-10-26 08:07:20,2-2A-Hummer Driven Wedge Joint-BARE,0.9527950882911682,47.8 °C,,,,,,
2025-10-26 08:07:20,2-2A-Hummer Driven Wedge Joint-BARE,0.9527950882911682,47.8 °C,,,,,,
2025-10-26 08:07:20,2-2A-Hummer Driven Wedge Joint-BARE,0.9527950882911682,47.8 °C,,,,,,
2025-10-26 08:07:20,2-2A-Hummer Driven Wedge Joint-BARE,0.9305275082588196,58.2 °C,,,,,,
2025-10-26 08:07:20,2-2A-Hummer Driven Wedge Joint-BARE,0.9305275082588196,58.2 °C,,,,,,
2025-10-26 08:07:20,2-2A-Hummer Driven Wedge Joint-BARE,0.9305275082588196,58.2 °C,,,,,,
2025-10-26 08:07:21,2-2A-Hummer Driven Wedge Joint-BARE,0.9435330629348755,46.8 °C,,,,,,
2025-10-26 08:07:21,2-2A-Hummer Driven Wedge Joint-BARE,0.9435330629348755,46.8 °C,,,,,,
2025-10-26 08:07:21,2-2A-Hummer Driven Wedge Joint-BARE,0.9435330629348755,46.8 °C,,,,,,
2025-10-26 08:07:21,2-2A-Hummer Driven Wedge Joint-BARE,0.9471268653869629,48.3 °C,,,,,,
2025-10-26 08:07:21,2-2A-Hummer Driven Wedge Joint-BARE,0.9471268653869629,48.3 °C,,,,,,
2025-10-26 08:07:21,2-2A-Hummer Driven Wedge Joint-BARE,0.9471268653869629,48.3 °C,,,,,,
2025-10-26 08:07:22,2-2A-Hummer Driven Wedge Joint-BARE,0.9029966592788696,38.3 °C,,,,,,
2025-10-26 08:07:22,2-2A-Hummer Driven Wedge Joint-BARE,0.9029966592788696,38.3 °C,,,,,,
2025-10-26 08:07:22,2-2A-Hummer Driven Wedge Joint-BARE,0.9029966592788696,38.3 °C,,,,,,
2025-10-26 08:07:22,2-2A-Hummer Driven Wedge Joint-BARE,0.8187097311019897,48.7 °C,,,,,,
2025-10-26 08:07:22,2-2A-Hummer Driven Wedge Joint-BARE,0.8187097311019897,48.7 °C,,,,,,
2025-10-26 08:07:22,2-2A-Hummer Driven Wedge Joint-BARE,0.8187097311019897,48.7 °C,,,,,,
2025-10-26 08:07:22,2-2A-Hummer Driven Wedge Joint-BARE,0.4615824222564697,35.0 °C,,,,,,
2025-10-26 08:07:22,2-2B-Hummer Driven Wedge Joint-COVERED,0.3469868004322052,32.5 °C,,,,,,
2025-10-26 08:07:22,2-2A-Hummer Driven Wedge Joint-BARE,0.4615824222564697,35.0 °C,,,,,,
2025-10-26 08:07:22,2-2B-Hummer Driven Wedge Joint-COVERED,0.3469868004322052,32.5 °C,,,,,,
2025-10-26 08:07:22,2-2A-Hummer Driven Wedge Joint-BARE,0.4615824222564697,35.0 °C,,,,,,
2025-10-26 08:07:22,2-2B-Hummer Driven Wedge Joint-COVERED,0.3469868004322052,32.5 °C,,,,,,
2025-10-26 08:07:23,2-2B-Hummer Driven Wedge Joint-COVERED,0.9139436483383179,31.4 °C,,,,,,
2025-10-26 08:07:23,2-2B-Hummer Driven Wedge Joint-COVERED,0.9139436483383179,31.4 °C,,,,,,
2025-10-26 08:07:23,2-2B-Hummer Driven Wedge Joint-COVERED,0.9139436483383179,31.4 °C,,,,,,
2025-10-26 08:07:23,2-2B-Hummer Driven Wedge Joint-COVERED,0.9621462821960449,38.1 °C,,,,,,
2025-10-26 08:07:23,2-2B-Hummer Driven Wedge Joint-COVERED,0.9621462821960449,38.1 °C,,,,,,
2025-10-26 08:07:23,2-2B-Hummer Driven Wedge Joint-COVERED,0.9621462821960449,38.1 °C,,,,,,
2025-10-26 08:07:23,2-2B-Hummer Driven Wedge Joint-COVERED,0.9642430543899536,31.4 °C,,,,,,
2025-10-26 08:07:23,2-2B-Hummer Driven Wedge Joint-COVERED,0.9642430543899536,31.4 °C,,,,,,
2025-10-26 08:07:23,2-2B-Hummer Driven Wedge Joint-COVERED,0.9642430543899536,31.4 °C,,,,,,
2025-10-26 08:07:24,2-2B-Hummer Driven Wedge Joint-COVERED,0.9671893119812012,32.4 °C,,,,,,
2025-10-26 08:07:24,2-2B-Hummer Driven Wedge Joint-COVERED,0.9671893119812012,32.4 °C,,,,,,
2025-10-26 08:07:24,2-2B-Hummer Driven Wedge Joint-COVERED,0.9671893119812012,32.4 °C,,,,,,
2025-10-26 08:07:24,2-2B-Hummer Driven Wedge Joint-COVERED,0.9722175598144531,38.1 °C,,,,,,
2025-10-26 08:07:24,2-2B-Hummer Driven Wedge Joint-COVERED,0.9722175598144531,38.1 °C,,,,,,
2025-10-26 08:07:24,2-2B-Hummer Driven Wedge Joint-COVERED,0.9722175598144531,38.1 °C,,,,,,
2025-10-26 08:07:25,2-2B-Hummer Driven Wedge Joint-COVERED,0.18714307248592377,49.0 °C,,,,,,
2025-10-26 08:07:25,2-2B-Hummer Driven Wedge Joint-COVERED,0.18714307248592377,49.0 °C,,,,,,
2025-10-26 08:07:25,2-2B-Hummer Driven Wedge Joint-COVERED,0.18714307248592377,49.0 °C,,,,,,
2025-10-26 08:07:25,2-2B-Hummer Driven Wedge Joint-COVERED,0.7422545552253723,46.8 °C,,,,,,
2025-10-26 08:07:25,2-2B-Hummer Driven Wedge Joint-COVERED,0.7422545552253723,46.8 °C,,,,,,
2025-10-26 08:07:25,2-2B-Hummer Driven Wedge Joint-COVERED,0.7422545552253723,46.8 °C,,,,,,
2025-10-26 08:07:26,2-2B-Hummer Driven Wedge Joint-COVERED,0.9277041554450989,39.8 °C,,,,,,
2025-10-26 08:07:26,2-2B-Hummer Driven Wedge Joint-COVERED,0.9277041554450989,39.8 °C,,,,,,
2025-10-26 08:07:26,2-2B-Hummer Driven Wedge Joint-COVERED,0.9277041554450989,39.8 °C,,,,,,
2025-10-26 08:07:26,2-2B-Hummer Driven Wedge Joint-COVERED,0.9566918611526489,32.5 °C,,,,,,
2025-10-26 08:07:26,2-2B-Hummer Driven Wedge Joint-COVERED,0.9566918611526489,32.5 °C,,,,,,
2025-10-26 08:07:26,2-2B-Hummer Driven Wedge Joint-COVERED,0.9566918611526489,32.5 °C,,,,,,
2025-10-26 08:07:26,2-2B-Hummer Driven Wedge Joint-COVERED,0.9501392245292664,46.5 °C,,,,,,
2025-10-26 08:07:26,2-2B-Hummer Driven Wedge Joint-COVERED,0.9501392245292664,46.5 °C,,,,,,
2025-10-26 08:07:26,2-2B-Hummer Driven Wedge Joint-COVERED,0.9501392245292664,46.5 °C,,,,,,
2025-10-26 08:07:27,2-2B-Hummer Driven Wedge Joint-COVERED,0.9712799787521362,49.7 °C,,,,,,
2025-10-26 08:07:27,2-2B-Hummer Driven Wedge Joint-COVERED,0.9712799787521362,49.7 °C,,,,,,
2025-10-26 08:07:27,2-2B-Hummer Driven Wedge Joint-COVERED,0.9712799787521362,49.7 °C,,,,,,
2025-10-26 08:07:27,2-2B-Hummer Driven Wedge Joint-COVERED,0.9615776538848877,38.8 °C,,,,,,
2025-10-26 08:07:27,2-2B-Hummer Driven Wedge Joint-COVERED,0.9615776538848877,38.8 °C,,,,,,
2025-10-26 08:07:27,2-2B-Hummer Driven Wedge Joint-COVERED,0.9615776538848877,38.8 °C,,,,,,
2025-10-26 08:07:27,2-2B-Hummer Driven Wedge Joint-COVERED,0.9309107661247253,32.1 °C,,,,,,
2025-10-26 08:07:27,2-2B-Hummer Driven Wedge Joint-COVERED,0.42436474561691284,38.1 °C,,,,,,
2025-10-26 08:07:27,2-2B-Hummer Driven Wedge Joint-COVERED,0.9309107661247253,32.1 °C,,,,,,
2025-10-26 08:07:27,2-2B-Hummer Driven Wedge Joint-COVERED,0.42436474561691284,38.1 °C,,,,,,
2025-10-26 08:07:27,2-2B-Hummer Driven Wedge Joint-COVERED,0.9309107661247253,32.1 °C,,,,,,
2025-10-26 08:07:27,2-2B-Hummer Driven Wedge Joint-COVERED,0.42436474561691284,38.1 °C,,,,,,
2025-10-26 08:07:28,2-2B-Hummer Driven Wedge Joint-COVERED,0.927688479423523,34.8 °C,,,,,,
2025-10-26 08:07:28,2-2B-Hummer Driven Wedge Joint-COVERED,0.6917662024497986,47.2 °C,,,,,,
2025-10-26 08:07:28,2-2B-Hummer Driven Wedge Joint-COVERED,0.927688479423523,34.8 °C,,,,,,
2025-10-26 08:07:28,2-2B-Hummer Driven Wedge Joint-COVERED,0.6917662024497986,47.2 °C,,,,,,
2025-10-26 08:07:28,2-2B-Hummer Driven Wedge Joint-COVERED,0.927688479423523,34.8 °C,,,,,,
2025-10-26 08:07:28,2-2B-Hummer Driven Wedge Joint-COVERED,0.6917662024497986,47.2 °C,,,,,,
2025-10-26 08:07:28,2-2B-Hummer Driven Wedge Joint-COVERED,0.9648001194000244,32.2 °C,,,,,,
2025-10-26 08:07:28,2-2B-Hummer Driven Wedge Joint-COVERED,0.9648001194000244,32.2 °C,,,,,,
2025-10-26 08:07:28,2-2B-Hummer Driven Wedge Joint-COVERED,0.9648001194000244,32.2 °C,,,,,,
2025-10-26 08:07:29,2-2B-Hummer Driven Wedge Joint-COVERED,0.9579364061355591,44.9 °C,,,,,,
2025-10-26 08:07:29,2-2B-Hummer Driven Wedge Joint-COVERED,0.9579364061355591,44.9 °C,,,,,,
2025-10-26 08:07:29,2-2B-Hummer Driven Wedge Joint-COVERED,0.9579364061355591,44.9 °C,,,,,,
2025-10-26 08:07:29,2-2B-Hummer Driven Wedge Joint-COVERED,0.9645413160324097,32.9 °C,,,,,,
2025-10-26 08:07:29,2-2B-Hummer Driven Wedge Joint-COVERED,0.9645413160324097,32.9 °C,,,,,,
2025-10-26 08:07:29,2-2B-Hummer Driven Wedge Joint-COVERED,0.9645413160324097,32.9 °C,,,,,,
2025-10-26 08:07:29,2-2B-Hummer Driven Wedge Joint-COVERED,0.9695902466773987,40.8 °C,,,,,,
2025-10-26 08:07:29,2-2B-Hummer Driven Wedge Joint-COVERED,0.9695902466773987,40.8 °C,,,,,,
2025-10-26 08:07:29,2-2B-Hummer Driven Wedge Joint-COVERED,0.9695902466773987,40.8 °C,,,,,,
2025-10-26 08:07:30,2-2B-Hummer Driven Wedge Joint-COVERED,0.5807956457138062,38.5 °C,,,,,,
2025-10-26 08:07:30,2-2B-Hummer Driven Wedge Joint-COVERED,0.5807956457138062,38.5 °C,,,,,,
2025-10-26 08:07:30,2-2B-Hummer Driven Wedge Joint-COVERED,0.5807956457138062,38.5 °C,,,,,,
2025-10-26 08:07:31,2-2A-Hummer Driven Wedge Joint-BARE,0.9219982028007507,37.8 °C,,,,,,
2025-10-26 08:07:31,2-2A-Hummer Driven Wedge Joint-BARE,0.9219982028007507,37.8 °C,,,,,,
2025-10-26 08:07:31,2-2A-Hummer Driven Wedge Joint-BARE,0.9219982028007507,37.8 °C,,,,,,
2025-10-26 08:07:31,2-2A-Hummer Driven Wedge Joint-BARE,0.9317607879638672,56.4 °C,,,,,,
2025-10-26 08:07:31,2-2A-Hummer Driven Wedge Joint-BARE,0.9317607879638672,56.4 °C,,,,,,
2025-10-26 08:07:31,2-2A-Hummer Driven Wedge Joint-BARE,0.9317607879638672,56.4 °C,,,,,,
2025-10-26 08:07:32,2-2A-Hummer Driven Wedge Joint-BARE,0.9509623050689697,49.0 °C,,,,,,
2025-10-26 08:07:32,2-2A-Hummer Driven Wedge Joint-BARE,0.9509623050689697,49.0 °C,,,,,,
2025-10-26 08:07:32,2-2A-Hummer Driven Wedge Joint-BARE,0.9509623050689697,49.0 °C,,,,,,
2025-10-26 08:07:32,2-2A-Hummer Driven Wedge Joint-BARE,0.9542663097381592,49.5 °C,,,,,,
2025-10-26 08:07:32,2-2A-Hummer Driven Wedge Joint-BARE,0.9542663097381592,49.5 °C,,,,,,
2025-10-26 08:07:32,2-2A-Hummer Driven Wedge Joint-BARE,0.9542663097381592,49.5 °C,,,,,,
2025-10-26 08:07:32,2-2A-Hummer Driven Wedge Joint-BARE,0.9534125328063965,53.9 °C,,,,,,
2025-10-26 08:07:32,2-2A-Hummer Driven Wedge Joint-BARE,0.9534125328063965,53.9 °C,,,,,,
2025-10-26 08:07:32,2-2A-Hummer Driven Wedge Joint-BARE,0.9534125328063965,53.9 °C,,,,,,
2025-10-26 08:07:33,2-2A-Hummer Driven Wedge Joint-BARE,0.9327830076217651,38.3 °C,,,,,,
2025-10-26 08:07:33,2-2A-Hummer Driven Wedge Joint-BARE,0.9327830076217651,38.3 °C,,,,,,
2025-10-26 08:07:33,2-2A-Hummer Driven Wedge Joint-BARE,0.9327830076217651,38.3 °C,,,,,,
2025-10-26 08:07:33,2-2A-Hummer Driven Wedge Joint-BARE,0.9352325797080994,47.9 °C,,,,,,
2025-10-26 08:07:33,2-2A-Hummer Driven Wedge Joint-BARE,0.9352325797080994,47.9 °C,,,,,,
2025-10-26 08:07:33,2-2A-Hummer Driven Wedge Joint-BARE,0.9352325797080994,47.9 °C,,,,,,
2025-10-26 08:07:33,2-2A-Hummer Driven Wedge Joint-BARE,0.9269857406616211,58.2 °C,,,,,,
2025-10-26 08:07:33,2-2A-Hummer Driven Wedge Joint-BARE,0.9269857406616211,58.2 °C,,,,,,
2025-10-26 08:07:33,2-2A-Hummer Driven Wedge Joint-BARE,0.9269857406616211,58.2 °C,,,,,,
2025-10-26 08:07:34,2-2A-Hummer Driven Wedge Joint-BARE,0.9029966592788696,56.9 °C,,,,,,
2025-10-26 08:07:34,2-2A-Hummer Driven Wedge Joint-BARE,0.9029966592788696,56.9 °C,,,,,,
2025-10-26 08:07:34,2-2A-Hummer Driven Wedge Joint-BARE,0.9029966592788696,56.9 °C,,,,,,
2025-10-26 08:07:34,2-2A-Hummer Driven Wedge Joint-BARE,0.8697582483291626,53.4 °C,,,,,,
2025-10-26 08:07:34,2-2A-Hummer Driven Wedge Joint-BARE,0.8697582483291626,53.4 °C,,,,,,
2025-10-26 08:07:34,2-2A-Hummer Driven Wedge Joint-BARE,0.8697582483291626,53.4 °C,,,,,,
2025-10-26 08:07:35,2-2A-Hummer Driven Wedge Joint-BARE,0.4615824222564697,53.2 °C,,,,,,
2025-10-26 08:07:35,2-2B-Hummer Driven Wedge Joint-COVERED,0.3469868004322052,37.5 °C,,,,,,
2025-10-26 08:07:35,2-2A-Hummer Driven Wedge Joint-BARE,0.4615824222564697,53.2 °C,,,,,,
2025-10-26 08:07:35,2-2B-Hummer Driven Wedge Joint-COVERED,0.3469868004322052,37.5 °C,,,,,,
2025-10-26 08:07:35,2-2A-Hummer Driven Wedge Joint-BARE,0.4615824222564697,53.2 °C,,,,,,
2025-10-26 08:07:35,2-2B-Hummer Driven Wedge Joint-COVERED,0.3469868004322052,37.5 °C,,,,,,
2025-10-26 08:07:35,2-2B-Hummer Driven Wedge Joint-COVERED,0.9139436483383179,48.4 °C,,,,,,
2025-10-26 08:07:35,2-2B-Hummer Driven Wedge Joint-COVERED,0.9139436483383179,48.4 °C,,,,,,
2025-10-26 08:07:35,2-2B-Hummer Driven Wedge Joint-COVERED,0.9139436483383179,48.4 °C,,,,,,
2025-10-26 08:07:35,2-2B-Hummer Driven Wedge Joint-COVERED,0.9590643644332886,34.9 °C,,,,,,
2025-10-26 08:07:35,2-2B-Hummer Driven Wedge Joint-COVERED,0.9590643644332886,34.9 °C,,,,,,
2025-10-26 08:07:35,2-2B-Hummer Driven Wedge Joint-COVERED,0.9590643644332886,34.9 °C,,,,,,
2025-10-26 08:07:36,2-2B-Hummer Driven Wedge Joint-COVERED,0.9642430543899536,44.6 °C,,,,,,
2025-10-26 08:07:36,2-2B-Hummer Driven Wedge Joint-COVERED,0.9642430543899536,44.6 °C,,,,,,
2025-10-26 08:07:36,2-2B-Hummer Driven Wedge Joint-COVERED,0.9642430543899536,44.6 °C,,,,,,
2025-10-26 08:07:36,2-2B-Hummer Driven Wedge Joint-COVERED,0.9671893119812012,35.8 °C,,,,,,
2025-10-26 08:07:36,2-2B-Hummer Driven Wedge Joint-COVERED,0.9671893119812012,35.8 °C,,,,,,
2025-10-26 08:07:36,2-2B-Hummer Driven Wedge Joint-COVERED,0.9671893119812012,35.8 °C,,,,,,
2025-10-26 08:07:36,2-2B-Hummer Driven Wedge Joint-COVERED,0.9722175598144531,48.4 °C,,,,,,
2025-10-26 08:07:36,2-2B-Hummer Driven Wedge Joint-COVERED,0.9722175598144531,48.4 °C,,,,,,
2025-10-26 08:07:36,2-2B-Hummer Driven Wedge Joint-COVERED,0.9722175598144531,48.4 °C,,,,,,
2025-10-26 08:07:38,2-2B-Hummer Driven Wedge Joint-COVERED,0.9633878469467163,40.3 °C,,,,,,
2025-10-26 08:07:38,2-2B-Hummer Driven Wedge Joint-COVERED,0.9633878469467163,40.3 °C,,,,,,
2025-10-26 08:07:38,2-2B-Hummer Driven Wedge Joint-COVERED,0.9708018898963928,41.0 °C,,,,,,
2025-10-26 08:07:38,2-2B-Hummer Driven Wedge Joint-COVERED,0.9708018898963928,41.0 °C,,,,,,
2025-10-26 08:07:38,2-2B-Hummer Driven Wedge Joint-COVERED,0.9708018898963928,41.0 °C,,,,,,
2025-10-26 08:07:38,2-2B-Hummer Driven Wedge Joint-COVERED,0.9641805291175842,43.1 °C,,,,,,
2025-10-26 08:07:38,2-2B-Hummer Driven Wedge Joint-COVERED,0.16258513927459717,31.8 °C,,,,,,
2025-10-26 08:07:59,2-2B-Hummer Driven Wedge Joint-COVERED,0.9648001194000244,35.7 °C,,,,,,
2025-10-26 08:07:59,2-2B-Hummer Driven Wedge Joint-COVERED,0.9648001194000244,35.7 °C,,,,,,
2025-10-26 08:07:59,2-2B-Hummer Driven Wedge Joint-COVERED,0.9701224565505981,44.2 °C,,,,,,
2025-10-26 08:07:59,2-2B-Hummer Driven Wedge Joint-COVERED,0.9701224565505981,44.2 °C,,,,,,
2025-10-26 08:07:59,2-2B-Hummer Driven Wedge Joint-COVERED,0.9701224565505981,44.2 °C,,,,,,
2025-10-26 08:08:00,2-2B-Hummer Driven Wedge Joint-COVERED,0.9725152254104614,40.7 °C,,,,,,
2025-10-26 08:08:00,2-2B-Hummer Driven Wedge Joint-COVERED,0.9725152254104614,40.7 °C,,,,,,
2025-10-26 08:08:00,2-2B-Hummer Driven Wedge Joint-COVERED,0.9725152254104614,40.7 °C,,,,,,
2025-10-26 08:08:00,2-2B-Hummer Driven Wedge Joint-COVERED,0.9544700384140015,33.8 °C,,,,,,
2025-10-26 08:08:00,2-2B-Hummer Driven Wedge Joint-COVERED,0.9544700384140015,33.8 °C,,,,,,
2025-10-26 08:08:00,2-2B-Hummer Driven Wedge Joint-COVERED,0.9544700384140015,33.8 °C,,,,,,
2025-10-26 08:08:01,2-2A-Hummer Driven Wedge Joint-BARE,0.9321385025978088,46.0 °C,,,,,,
2025-10-26 08:08:01,2-2A-Hummer Driven Wedge Joint-BARE,0.9321385025978088,46.0 °C,,,,,,
2025-10-26 08:08:01,2-2A-Hummer Driven Wedge Joint-BARE,0.9321385025978088,46.0 °C,,,,,,
2025-10-26 08:08:01,2-2A-Hummer Driven Wedge Joint-BARE,0.9504270553588867,43.7 °C,,,,,,
2025-10-26 08:08:01,2-2A-Hummer Driven Wedge Joint-BARE,0.9504270553588867,43.7 °C,,,,,,
2025-10-26 08:08:01,2-2A-Hummer Driven Wedge Joint-BARE,0.9504270553588867,43.7 °C,,,,,,
2025-10-26 08:08:02,2-2A-Hummer Driven Wedge Joint-BARE,0.9565249681472778,44.4 °C,,,,,,
2025-10-26 08:08:02,2-2A-Hummer Driven Wedge Joint-BARE,0.9565249681472778,44.4 °C,,,,,,
2025-10-26 08:08:02,2-2A-Hummer Driven Wedge Joint-BARE,0.9565249681472778,44.4 °C,,,,,,
2025-10-26 08:08:02,2-2A-Hummer Driven Wedge Joint-BARE,0.9535629749298096,38.0 °C,,,,,,
2025-10-26 08:08:02,2-2A-Hummer Driven Wedge Joint-BARE,0.9535629749298096,38.0 °C,,,,,,
2025-10-26 08:08:02,2-2A-Hummer Driven Wedge Joint-BARE,0.9535629749298096,38.0 °C,,,,,,
2025-10-26 08:08:03,2-2A-Hummer Driven Wedge Joint-BARE,0.8769676685333252,43.7 °C,,,,,,
2025-10-26 08:08:03,2-2A-Hummer Driven Wedge Joint-BARE,0.8769676685333252,43.7 °C,,,,,,
2025-10-26 08:08:03,2-2A-Hummer Driven Wedge Joint-BARE,0.8769676685333252,43.7 °C,,,,,,
2025-10-26 08:08:03,2-2A-Hummer Driven Wedge Joint-BARE,0.48763513565063477,44.5 °C,,,,,,
2025-10-26 08:08:03,2-2A-Hummer Driven Wedge Joint-BARE,0.48763513565063477,44.5 °C,,,,,,
2025-10-26 08:08:03,2-2A-Hummer Driven Wedge Joint-BARE,0.48763513565063477,44.5 °C,,,,,,
2025-10-26 08:08:03,2-2B-Hummer Driven Wedge Joint-COVERED,0.9540854096412659,50.1 °C,,,,,,
2025-10-26 08:08:03,2-2B-Hummer Driven Wedge Joint-COVERED,0.9540854096412659,50.1 °C,,,,,,
2025-10-26 08:08:03,2-2B-Hummer Driven Wedge Joint-COVERED,0.9540854096412659,50.1 °C,,,,,,
2025-10-26 08:08:04,2-2B-Hummer Driven Wedge Joint-COVERED,0.9687661528587341,47.9 °C,,,,,,
2025-10-26 08:08:04,2-2B-Hummer Driven Wedge Joint-COVERED,0.9687661528587341,47.9 °C,,,,,,
2025-10-26 08:08:04,2-2B-Hummer Driven Wedge Joint-COVERED,0.9687661528587341,47.9 °C,,,,,,
2025-10-26 08:08:04,2-2B-Hummer Driven Wedge Joint-COVERED,0.9722175598144531,46.6 °C,,,,,,
2025-10-26 08:08:04,2-2B-Hummer Driven Wedge Joint-COVERED,0.9722175598144531,46.6 °C,,,,,,
2025-10-26 08:08:04,2-2B-Hummer Driven Wedge Joint-COVERED,0.9722175598144531,46.6 °C,,,,,,
2025-10-26 08:08:05,2-2B-Hummer Driven Wedge Joint-COVERED,0.3194636404514313,37.7 °C,,,,,,
2025-10-26 08:08:05,2-2B-Hummer Driven Wedge Joint-COVERED,0.3194636404514313,37.7 °C,,,,,,
2025-10-26 08:08:05,2-2B-Hummer Driven Wedge Joint-COVERED,0.3194636404514313,37.7 °C,,,,,,
2025-10-26 08:08:05,2-2B-Hummer Driven Wedge Joint-COVERED,0.23253992199897766,32.3 °C,,,,,,
2025-10-26 08:08:05,2-2B-Hummer Driven Wedge Joint-COVERED,0.23253992199897766,32.3 °C,,,,,,
2025-10-26 08:08:05,2-2B-Hummer Driven Wedge Joint-COVERED,0.23253992199897766,32.3 °C,,,,,,
2025-10-26 08:08:05,2-2B-Hummer Driven Wedge Joint-COVERED,0.9438793659210205,35.3 °C,,,,,,
